,PM10_CONC_0,PM2_5_CONC_0,O3_0,NO2_0,CO_0,SO2_0,PM10_AQI_0,PM2_5_AQI_0,PM10_CONC_1,PM2_5_CONC_1,O3_1,NO2_1,CO_1,SO2_1,PM10_AQI_1,PM2_5_AQI_1,PM10_CONC_2,PM2_5_CONC_2,O3_2,NO2_2,CO_2,SO2_2,PM10_AQI_2,PM2_5_AQI_2,PM10_CONC_3,PM2_5_CONC_3,O3_3,NO2_3,CO_3,SO2_3,PM10_AQI_3,PM2_5_AQI_3,PM10_CONC_4,PM2_5_CONC_4,O3_4,NO2_4,CO_4,SO2_4,PM10_AQI_4,PM2_5_AQI_4,PM10_CONC_5,PM2_5_CONC_5,O3_5,NO2_5,CO_5,SO2_5,PM10_AQI_5,PM2_5_AQI_5,PM10_CONC_6,PM2_5_CONC_6,O3_6,NO2_6,CO_6,SO2_6,PM10_AQI_6,PM2_5_AQI_6,PM10_CONC_7,PM2_5_CONC_7,O3_7,NO2_7,CO_7,SO2_7,PM10_AQI_7,PM2_5_AQI_7,PM10_CONC_8,PM2_5_CONC_8,O3_8,NO2_8,CO_8,SO2_8,PM10_AQI_8,PM2_5_AQI_8,PM10_CONC_9,PM2_5_CONC_9,O3_9,NO2_9,CO_9,SO2_9,PM10_AQI_9,PM2_5_AQI_9,PM10_CONC_10,PM2_5_CONC_10,O3_10,NO2_10,CO_10,SO2_10,PM10_AQI_10,PM2_5_AQI_10,PM10_CONC_11,PM2_5_CONC_11,O3_11,NO2_11,CO_11,SO2_11,PM10_AQI_11,PM2_5_AQI_11,PM10_CONC_12,PM2_5_CONC_12,O3_12,NO2_12,CO_12,SO2_12,PM10_AQI_12,PM2_5_AQI_12,PM10_CONC_13,PM2_5_CONC_13,O3_13,NO2_13,CO_13,SO2_13,PM10_AQI_13,PM2_5_AQI_13,PM10_CONC_14,PM2_5_CONC_14,O3_14,NO2_14,CO_14,SO2_14,PM10_AQI_14,PM2_5_AQI_14,PM10_CONC_15,PM2_5_CONC_15,O3_15,NO2_15,CO_15,SO2_15,PM10_AQI_15,PM2_5_AQI_15,PM10_CONC_16,PM2_5_CONC_16,O3_16,NO2_16,CO_16,SO2_16,PM10_AQI_16,PM2_5_AQI_16,PM10_CONC_17,PM2_5_CONC_17,O3_17,NO2_17,CO_17,SO2_17,PM10_AQI_17,PM2_5_AQI_17,PM10_CONC_18,PM2_5_CONC_18,O3_18,NO2_18,CO_18,SO2_18,PM10_AQI_18,PM2_5_AQI_18,PM10_CONC_19,PM2_5_CONC_19,O3_19,NO2_19,CO_19,SO2_19,PM10_AQI_19,PM2_5_AQI_19,PM10_CONC_20,PM2_5_CONC_20,O3_20,NO2_20,CO_20,SO2_20,PM10_AQI_20,PM2_5_AQI_20,PM10_CONC_21,PM2_5_CONC_21,O3_21,NO2_21,CO_21,SO2_21,PM10_AQI_21,PM2_5_AQI_21,PM10_CONC_22,PM2_5_CONC_22,O3_22,NO2_22,CO_22,SO2_22,PM10_AQI_22,PM2_5_AQI_22,PM10_CONC_23,PM2_5_CONC_23,O3_23,NO2_23,CO_23,SO2_23,PM10_AQI_23,PM2_5_AQI_23,PM10_CONC_24,PM2_5_CONC_24,O3_24,NO2_24,CO_24,SO2_24,PM10_AQI_24,PM2_5_AQI_24,PM10_CONC_25,PM2_5_CONC_25,O3_25,NO2_25,CO_25,SO2_25,PM10_AQI_25,PM2_5_AQI_25,PM10_DAY_AVE,PM2_5_DAY_AVE,O3_DAY_AVE,NO2_DAY_AVE,CO_DAY_AVE,SO2_DAY_AVE,FISH_TOT_PRICE_DAY,FISH_TOT_NUM_DAY,FISH_AVE_PRICE_DAY
2014-09-10,24.875,13.79166667,0.026916667,0.029833333,0.375,0.00425,22.95833333,54.25,22.625,14.16666667,0.029375,0.03,0.433333333,0.004708333,20.95833333,54.25,24.125,10.5,0.024958333,0.035375,0.295833333,0.003208333,22.33333333,42.875,24.875,13.70833333,0.023083333,0.034,0.45,0.004875,23.08333333,53.20833333,28.66666667,14.58333333,0.020583333,0.045958333,0.266666667,0.004041667,26.45833333,54.79166667,27.5,14.41666667,0.031708333,0.020666667,0.245833333,0.00425,25.41666667,55.08333333,24.875,15.33333333,0.027333333,0.030125,0.383333333,0.001833333,23,57.54166667,25.75,14.875,0.03125,0.028625,0.458333333,0.004458333,23.75,54.04166667,23.875,13.16666667,0.030416667,0.023083333,0.354166667,0.002083333,22.125,50,26.08333333,11.58333333,0.02825,0.022166667,0.308333333,0.004083333,24.16666667,47.16666667,24.375,13.875,0.035791667,0.032125,0.3625,0.004458333,22.54166667,53.16666667,24.45833333,11.75,0.031833333,0.022291667,0.3125,0.005166667,22.66666667,46.5,25.08333333,12.04166667,0.033541667,0.044875,0.391666667,0.003708333,23.20833333,46.70833333,24.33333333,13.58333333,0.028333333,0.0195,0.354166667,0.004,22.54166667,50.5,25.79166667,14.45833333,0.02375,0.035208333,0.466666667,0.003916667,23.83333333,55.54166667,23.66666667,11.75,0.024916667,0.031,0.354166667,0.00625,21.83333333,47.375,24,11.54166667,0.023041667,0.024958333,0.35,0.006416667,22.125,46.79166667,25.66666667,12.5,0.022041667,0.027083333,0.458333333,0.005333333,23.70833333,50.41666667,24.04166667,13.875,0.020208333,0.026625,0.354166667,0.005583333,22.125,53.54166667,24.33333333,14.25,0.029458333,0.029958333,0.479166667,0.005375,22.41666667,54.625,23.5,14.20833333,0.028083333,0.028958333,0.320833333,0.007,21.66666667,54.66666667,28.58333333,15,0.023916667,0.0315,0.454166667,0.005416667,26.375,56.08333333,24.58333333,13.5,0.025333333,0.030666667,0.425,0.004291667,22.66666667,52.875,24.08333333,15.33333333,0.026375,0.033875,0.3625,0.004916667,22.20833333,57.33333333,23.5,14.95833333,0.025458333,0.032416667,0.583333333,0.002875,21.75,56.45833333,23.58333333,16,0.02425,0.026708333,0.45,0.003125,21.83333333,58.75,97,143,53,37,16,12,-1,-1,-1
2014-09-11,33.66666667,19.66666667,0.026583333,0.030625,0.425,0.004083333,31.29166667,67.04166667,31.375,21.08333333,0.029125,0.030583333,0.441666667,0.005166667,29.08333333,69.875,33.16666667,15.29166667,0.026208333,0.033875,0.325,0.003,30.66666667,56.66666667,30.375,18.25,0.02425,0.030291667,0.45,0.004583333,28.20833333,62.79166667,37.04166667,21.16666667,0.021208333,0.041708333,0.283333333,0.004333333,34.33333333,70.16666667,38.29166667,21.33333333,0.028875,0.021458333,0.304166667,0.003083333,35.375,70.66666667,33.25,21.08333333,0.026875,0.03,0.425,0.001916667,30.83333333,70.08333333,34.91666667,19.5,0.032083333,0.025041667,0.454166667,0.004291667,32.41666667,66.5,29.75,21.04166667,0.030083333,0.023083333,0.370833333,0.002,27.5,69.08333333,33.70833333,15.33333333,0.026541667,0.024041667,0.325,0.004083333,31.125,57.375,32.20833333,19.25,0.032583333,0.037166667,0.4125,0.004625,29.875,66.04166667,30.58333333,14.83333333,0.029166667,0.023583333,0.308333333,0.004833333,28.375,56.41666667,33.375,16.95833333,0.036416667,0.039666667,0.4125,0.0035,30.95833333,60.54166667,32.66666667,14,0.032125,0.018625,0.308333333,0.003958333,30.29166667,52.54166667,36.375,21.29166667,0.024625,0.033083333,0.470833333,0.003708333,33.58333333,70.375,33.33333333,19.125,0.026,0.033625,0.433333333,0.005041667,30.83333333,65.45833333,34.29166667,23.16666667,0.024625,0.026416667,0.379166667,0.0055,31.83333333,74.33333333,38.16666667,21.33333333,0.02125,0.0315,0.55,0.004833333,35.375,70.45833333,32.08333333,20.75,0.022375,0.031958333,0.416666667,0.005708333,29.75,69.20833333,35.08333333,21.45833333,0.026708333,0.036,0.579166667,0.00475,32.54166667,70.625,32.83333333,19.95833333,0.02725,0.034375,0.3875,0.006708333,30.41666667,67.375,38.625,20.91666667,0.024291667,0.034791667,0.55,0.005,35.70833333,69.58333333,33.91666667,19.95833333,0.023041667,0.033458333,0.4625,0.00375,31.375,67.70833333,34.33333333,21.70833333,0.022708333,0.035125,0.395833333,0.00425,31.83333333,71.125,31.16666667,19.66666667,0.022958333,0.030875,0.575,0.002958333,28.95833333,66.91666667,31.66666667,22.20833333,0.023125,0.025,0.445833333,0.003083333,29.29166667,72.41666667,62,170,27,27,7,3,214800,198,1084.848485
2014-09-12,36.29166667,20.875,0.016083333,0.04,0.466666667,0.004166667,33.625,69.45833333,33.75,21.16666667,0.014416667,0.04375,0.504166667,0.004958333,31.20833333,70.08333333,36.70833333,16.54166667,0.010958333,0.049166667,0.466666667,0.00325,33.875,60.08333333,34.66666667,20.54166667,0.014833333,0.037291667,0.470833333,0.004791667,32,68.70833333,34.875,21.20833333,0.010875,0.053708333,0.341666667,0.004916667,32.33333333,70.125,37.25,20.5,0.0215,0.024291667,0.316666667,0.002458333,34.5,68.66666667,34.16666667,22.70833333,0.012041667,0.044625,0.483333333,0.001708333,31.66666667,73.33333333,34.375,18.625,0.022458333,0.029833333,0.466666667,0.004291667,31.79166667,64.20833333,33.45833333,20.08333333,0.014291667,0.034375,0.466666667,0.002375,30.95833333,66.125,34.33333333,17.29166667,0.01675,0.032375,0.35,0.004416667,31.75,60.875,33.16666667,19.83333333,0.020875,0.048625,0.508333333,0.004958333,30.66666667,67.125,32.75,16.70833333,0.02025,0.034291667,0.345833333,0.005458333,30.25,60.45833333,38.83333333,18.625,0.024958333,0.050958333,0.483333333,0.003833333,35.79166667,64.33333333,35.66666667,18.5,0.023166667,0.023083333,0.345833333,0.003875,33.04166667,63.75,39.33333333,23.08333333,0.014375,0.046333333,0.566666667,0.004083333,36.33333333,74.08333333,39.375,22.75,0.015291667,0.043875,0.491666667,0.00475,36.45833333,73.5,40.41666667,27.33333333,0.013958333,0.039458333,0.483333333,0.005916667,37.08333333,83.375,40.875,22.70833333,0.013666667,0.03975,0.6,0.004625,37.70833333,73.33333333,36.45833333,23.875,0.01425,0.037541667,0.45,0.00575,33.66666667,76,39.75,23.29166667,0.01725,0.043916667,0.6625,0.0045,36.66666667,74.70833333,36.29166667,21.29166667,0.013625,0.047416667,0.45,0.006708333,33.5,69.54166667,43.5,21.5,0.013666667,0.046166667,0.616666667,0.004666667,39.875,70.91666667,35.875,21.95833333,0.013166667,0.040083333,0.525,0.003833333,33.25,71.79166667,35.16666667,20.91666667,0.012291667,0.042583333,0.429166667,0.004583333,32.54166667,69.58333333,32.29166667,20.20833333,0.0155,0.0365,0.608333333,0.002916667,29.91666667,68.16666667,30.125,20.20833333,-0.026583333,-0.01325,0.379166667,-0.038791667,27.91666667,67,70,156,81,25,6,4,30000,78,384.6153846
2014-09-13,21.25,12.58333333,0.022125,0.026916667,0.375,0.004,19.79166667,47.875,19.70833333,12.875,0.02225,0.028,0.454166667,0.005041667,18.16666667,47.125,21.29166667,10.04166667,0.017291667,0.037291667,0.295833333,0.003041667,19.75,39.83333333,19.54166667,12.04166667,0.02525,0.020416667,0.358333333,0.004583333,18.16666667,45.79166667,21.75,12.04166667,0.019583333,0.034458333,0.216666667,0.004291667,20.20833333,45.25,22.375,10.75,0.026666667,0.017375,0.208333333,0.0035,20.75,40.79166667,20.91666667,12.95833333,0.018,0.029875,0.4,0.001916667,19.45833333,47.58333333,20.04166667,11.5,0.026,0.021541667,0.3875,0.004291667,18.54166667,42.125,21.125,12.20833333,0.017583333,0.024708333,0.370833333,0.002,19.66666667,45.95833333,22.66666667,13.125,0.019125,0.0225,0.329166667,0.004125,20.95833333,48.08333333,19.54166667,11.125,0.023833333,0.032875,0.3875,0.004125,18.08333333,43.83333333,20.5,13.16666667,0.023333333,0.021291667,0.275,0.005125,19.04166667,47.875,21.16666667,11.25,0.028625,0.035875,0.358333333,0.003166667,19.58333333,42.79166667,17.83333333,10.54166667,0.0345,0.014916667,0.266666667,0.003875,16.58333333,41.41666667,21.16666667,13,0.023458333,0.0245,0.404166667,0.003166667,19.75,48.66666667,21.41666667,13.45833333,0.023291667,0.030666667,0.35,0.004875,19.875,50.45833333,20.95833333,11.33333333,0.019458333,0.027333333,0.3625,0.005125,19.41666667,41.75,22.875,12.83333333,0.019083333,0.026916667,0.445833333,0.004,21.29166667,48.79166667,23.20833333,16.04166667,0.022125,0.021791667,0.366666667,0.005291667,21.54166667,57.16666667,21.25,13.375,0.02725,0.02625,0.479166667,0.003916667,19.70833333,49.83333333,22.91666667,15.58333333,0.01975,0.035416667,0.358333333,0.006333333,21.33333333,54.79166667,26.04166667,14.91666667,0.019416667,0.033375,0.483333333,0.004041667,24.125,53.95833333,21.125,12.45833333,0.021041667,0.026125,0.3875,0.003125,19.625,46.29166667,20.66666667,13.45833333,0.019416667,0.029083333,0.320833333,0.004166667,19.20833333,49.58333333,20.70833333,12.5,0.019291667,0.027208333,0.504166667,0.003,19.29166667,47.45833333,17.70833333,11.66666667,0.018458333,0.02225,0.3875,0.002875,16.375,44.33333333,57,146,22,28,5,2,25000,32,781.25
2014-09-14,14.16666667,7.541666667,0.026333333,0.019,0.295833333,0.004458333,12.91666667,30.79166667,12,8,0.029666667,0.017666667,0.3375,0.004583333,11.04166667,31.95833333,14.66666667,5.791666667,0.024666667,0.024916667,0.179166667,0.003541667,13.54166667,24.04166667,13.875,7.083333333,0.024666667,0.018916667,0.320833333,0.00475,12.70833333,28.79166667,18.04166667,7.958333333,0.023,0.025416667,0.133333333,0.00475,16.625,31.375,18,5.625,0.032291667,0.012083333,0.15,0.003583333,16.625,23.625,13.29166667,7.541666667,0.025833333,0.018166667,0.266666667,0.001791667,12.29166667,29.95833333,12.58333333,7.708333333,0.031416667,0.015541667,0.333333333,0.004416667,11.5,30.54166667,12.95833333,7,0.026375,0.016416667,0.245833333,0.002291667,11.95833333,28.75,12.83333333,7.041666667,0.025,0.016291667,0.25,0.004,11.875,29.25,11.29166667,6.458333333,0.032208333,0.022291667,0.2625,0.005083333,10.29166667,27,13.16666667,7.375,0.028541667,0.015958333,0.216666667,0.004666667,11.95833333,30.54166667,14.45833333,7.541666667,0.034333333,0.031333333,0.304166667,0.0035,13.29166667,30,13.08333333,7.125,0.029083333,0.015291667,0.358333333,0.004,12.04166667,29.66666667,14.83333333,8.25,0.024708333,0.018291667,0.3375,0.003875,13.58333333,33.54166667,14.79166667,9.25,0.026041667,0.021291667,0.2875,0.005583333,13.625,37.20833333,13.41666667,6.625,0.024166667,0.016916667,0.275,0.006208333,12.33333333,25.5,16.5,8.041666667,0.022333333,0.017666667,0.3375,0.005291667,15.29166667,31.875,14.125,9.291666667,0.021458333,0.0165,0.3125,0.005041667,12.91666667,37.125,15.33333333,8.416666667,0.028083333,0.019666667,0.404166667,0.004708333,14.20833333,33.45833333,13.58333333,9.291666667,0.024541667,0.021166667,0.241666667,0.006125,12.5,37.66666667,17,8.625,0.023708333,0.019833333,0.354166667,0.005333333,15.66666667,34.125,15.83333333,8.166666667,0.023041667,0.020333333,0.304166667,0.00425,14.58333333,32.91666667,14.54166667,8.75,0.023208333,0.021916667,0.270833333,0.004791667,13.33333333,34.625,12.79166667,6.416666667,0.026291667,0.015083333,0.404166667,0.003583333,11.75,26.625,11.66666667,6.791666667,0.021875,0.015083333,0.333333333,0.003125,10.66666667,27.33333333,41,110,36,22,3,2,-1,-1,-1
2014-09-15,34.16666667,20.04166667,0.036,0.025666667,0.395833333,0.0045,31.5,67.79166667,32,19.83333333,0.04425,0.0215,0.395833333,0.004708333,29.45833333,67.375,32.875,16.79166667,0.044833333,0.022833333,0.254166667,0.00375,30.375,60.125,35.375,20.91666667,0.0365,0.026875,0.404166667,0.004875,32.58333333,69.5,35.41666667,21.08333333,0.029416667,0.039833333,0.245833333,0.003083333,32.83333333,69.95833333,36.95833333,19.45833333,0.035125,0.021916667,0.320833333,0.00375,34.08333333,66.5,32.41666667,21.125,0.039875,0.02475,0.379166667,0.001791667,30,69.95833333,31.79166667,18.54166667,0.036208333,0.024791667,0.4625,0.004875,29.20833333,64.20833333,30.41666667,15.91666667,0.034333333,0.022291667,0.4,0.003291667,28.125,55.125,32.08333333,16.41666667,0.034291667,0.021708333,0.341666667,0.00425,29.75,59.5,30.66666667,20.04166667,0.043083333,0.028708333,0.433333333,0.00475,28.33333333,67.66666667,29.33333333,15.20833333,0.037958333,0.018916667,0.2875,0.00525,27.125,56.875,36.66666667,18.20833333,0.046125,0.031458333,0.45,0.003958333,33.58333333,63.625,34.54166667,16.79166667,0.046791667,0.018375,0.3625,0.004,31.79166667,58.95833333,36.95833333,21.5,0.0395,0.020958333,0.433333333,0.00425,33.83333333,70.70833333,34.95833333,21.54166667,0.038708333,0.022958333,0.35,0.005958333,32.375,70.875,34.375,23.25,0.033333333,0.018916667,0.35,0.005958333,31.79166667,74.375,38.54166667,20.79166667,0.031625,0.021041667,0.454166667,0.005583333,35.66666667,69.29166667,33.875,22.625,0.024166667,0.029208333,0.3875,0.006,31.41666667,73.20833333,36.04166667,21.95833333,0.035916667,0.02875,0.516666667,0.004958333,33.33333333,71.75,34.95833333,22.79166667,0.034333333,0.029041667,0.3375,0.006833333,32.33333333,73.45833333,40.5,19.95833333,0.031,0.028625,0.4625,0.005333333,36.91666667,67.41666667,36.33333333,21.54166667,0.032333333,0.027583333,0.404166667,0.004541667,33.625,70.875,35.29166667,21.29166667,0.034208333,0.030875,0.379166667,0.00525,32.625,69.625,31.41666667,20.91666667,0.028333333,0.033916667,0.566666667,0.003375,29,69.54166667,28.70833333,20.04166667,-0.01625,-0.016625,0.383333333,-0.038375,26.58333333,66.91666667,73,63,16,35,4,3,127000,121,1049.586777
2014-09-16,32.45833333,12.83333333,0.025458333,0.028416667,0.345833333,0.00475,30.08333333,50.33333333,31.54166667,13.33333333,0.026708333,0.027083333,0.316666667,0.004833333,29.25,51.375,31.79166667,8.916666667,0.027875,0.032208333,0.216666667,0.004375,29.45833333,36.375,32,13.25,0.022916667,0.030208333,0.366666667,0.005166667,29.45833333,50.20833333,36.54166667,15.29166667,0.022541667,0.032625,0.2125,0.002625,33.79166667,55.91666667,33.95833333,12.5,0.027291667,0.024833333,0.291666667,0.004166667,31.41666667,50.08333333,30.20833333,12.5,0.025666667,0.02875,0.345833333,0.001875,27.91666667,48.45833333,30.95833333,11.95833333,0.031208333,0.022291667,0.379166667,0.005333333,28.625,45.75,29,12.04166667,0.027541667,0.017666667,0.266666667,0.00275,26.91666667,45.58333333,30.66666667,9.833333333,0.024541667,0.0235,0.2625,0.004875,28.375,40.83333333,29.375,12.125,0.031791667,0.035083333,0.308333333,0.005708333,27.25,47.45833333,31.45833333,10.375,0.028583333,0.025166667,0.304166667,0.005333333,29.125,42.54166667,33.04166667,12.54166667,0.028166667,0.040791667,0.345833333,0.004375,30.58333333,47.125,32,11.625,0.030041667,0.018416667,0.354166667,0.004,29.66666667,44.33333333,35.75,15.45833333,0.024833333,0.033666667,0.420833333,0.004875,33.08333333,56.54166667,33.16666667,13.83333333,0.026041667,0.029875,0.341666667,0.006125,30.75,53.29166667,32.58333333,11.125,0.022666667,0.024333333,0.304166667,0.005958333,30.125,41.875,34.54166667,12.75,0.021958333,0.026083333,0.4125,0.005833333,32,48.75,31,13.125,0.021625,0.026291667,0.408333333,0.005875,28.58333333,50.625,34.625,15.75,0.023041667,0.031666667,0.45,0.005958333,32.08333333,57.54166667,30.79166667,12.29166667,0.024916667,0.030916667,0.3125,0.006875,28.54166667,48.04166667,36.79166667,13.33333333,0.020833333,0.035166667,0.4375,0.005458333,34.04166667,49.625,33.91666667,13.29166667,0.022791667,0.029958333,0.358333333,0.004541667,31.45833333,50.79166667,32.54166667,14.625,0.025583333,0.031916667,0.325,0.00525,30.125,55.125,31.29166667,15.33333333,0.023666667,0.02825,0.458333333,0.003166667,28.95833333,57.16666667,31.54166667,14.125,0.022791667,0.023,0.366666667,0.004,29.29166667,53.625,52,112,24,29,4,2,300100,334,898.502994
2014-09-17,45.75,18.375,0.012791667,0.038,0.420833333,0.004958333,42.41666667,64.08333333,42.16666667,19.58333333,0.011375,0.039541667,0.3125,0.005458333,38.95833333,66.75,45.41666667,13.75,0.013333333,0.04275,0.275,0.004791667,42.04166667,53.45833333,45.25,17.66666667,0.011041667,0.037333333,0.4125,0.005208333,41.75,62.54166667,47.95833333,21.08333333,0.009833333,0.015583333,0.291666667,0.00175,44.16666667,70.04166667,42.875,17.70833333,0.00925,0.038,0.629166667,0.004583333,39.625,62.5,46.33333333,20.58333333,0.009125,0.044583333,0.445833333,0.002166667,42.875,68.95833333,46.33333333,17.75,0.01825,0.033083333,0.454166667,0.005541667,42.625,62.875,41.33333333,17.95833333,0.011875,0.031458333,0.404166667,0.003291667,38.08333333,61.25,43.625,14.70833333,0.013166667,0.033041667,0.3375,0.005291667,40.375,56.04166667,42.54166667,19,0.016458333,0.058041667,0.416666667,0.005916667,39.29166667,65.5,45.58333333,14.66666667,0.012708333,0.0375,0.391666667,0.004916667,42.25,56.04166667,43.33333333,16.45833333,0.016166667,0.051833333,0.441666667,0.004458333,40.08333333,59.875,44.5,15.25,0.020583333,0.022583333,0.420833333,0.003958333,41.08333333,55.83333333,50.625,21.33333333,0.015708333,0.04,0.475,0.005041667,46.375,70.45833333,47.41666667,17.70833333,0.016291667,0.036708333,0.370833333,0.005875,43.75,62.66666667,50.66666667,20,0.014958333,0.028625,0.329166667,0.005625,46.45833333,67.625,50.29166667,17.79166667,0.013083333,0.034583333,0.454166667,0.005208333,46.33333333,62.91666667,44.25,17.08333333,0.010958333,0.035916667,0.416666667,0.006,41.125,61.33333333,46.70833333,20.20833333,0.017625,0.035291667,0.466666667,0.005125,42.95833333,67.95833333,46.16666667,16.45833333,0.010625,0.043791667,0.395833333,0.006916667,42.79166667,60,53.79166667,18.45833333,0.011791667,0.043166667,0.520833333,0.005166667,48.375,64.25,47.29166667,18.16666667,0.011375,0.036708333,0.441666667,0.00475,43.875,63.79166667,47.625,21.20833333,0.008791667,0.046166667,0.420833333,0.005666667,43.83333333,70.29166667,41.29166667,21.20833333,0.007416667,0.045416667,0.591666667,0.003583333,38.20833333,70.29166667,41.375,20.875,0.008791667,0.03775,0.475,0.004333333,38.25,69.41666667,72,118,59,34,32,2,239100,224,1067.410714
2014-09-18,20.375,9.958333333,0.016166667,0.030625,0.345833333,0.004041667,19.04166667,40.70833333,19.54166667,11.66666667,0.014625,0.03125,0.233333333,0.00475,18.125,45.75,20.875,8.583333333,0.011708333,0.040583333,0.295833333,0.003791667,19.45833333,35.16666667,18.5,9.416666667,0.0185,0.025708333,0.316666667,0.004583333,17.25,38,20.875,11.04166667,0.015708333,0.022708333,0.225,0.001875,19.375,44.70833333,20.5,5.75,0.022416667,0.030625,0.554166667,0.003416667,19,23.95833333,21.95833333,10.66666667,0.011916667,0.035291667,0.345833333,0.002166667,20.45833333,42.83333333,18.25,9.041666667,0.021333333,0.026125,0.375,0.004458333,16.95833333,35.79166667,19.41666667,9.833333333,0.012416667,0.026333333,0.3,0.002541667,18.04166667,39.08333333,23.20833333,9.625,0.014416667,0.026583333,0.291666667,0.004541667,21.5,39,20.54166667,10.95833333,0.018333333,0.045666667,0.325,0.004875,19,43,22.25,9.208333333,0.019083333,0.026,0.25,0.005,20.66666667,38.04166667,20.20833333,10.25,0.012791667,0.05325,0.4,0.003375,18.66666667,41.5,18.29166667,7.833333333,0.01925,0.023458333,0.370833333,0.004,16.95833333,32.66666667,21,10.91666667,0.016333333,0.031166667,0.3875,0.004,19.625,43.91666667,22.29166667,11.91666667,0.01275,0.03625,0.3375,0.005041667,20.58333333,46.70833333,24.54166667,12.16666667,0.012875,0.031583333,0.354166667,0.0045,22.79166667,45.79166667,22.25,9.875,0.013125,0.028583333,0.391666667,0.003916667,20.66666667,39.875,18.16666667,9.833333333,0.014791667,0.025041667,0.333333333,0.005041667,16.79166667,40.45833333,21.33333333,11.5,0.019,0.028416667,0.433333333,0.003958333,19.79166667,44.5,17.125,9.416666667,0.015458333,0.030375,0.275,0.00625,15.875,38.83333333,23.875,10.45833333,0.01325,0.034625,0.408333333,0.004,22.125,40.91666667,19.45833333,8.958333333,0.016791667,0.025291667,0.3375,0.00325,18.08333333,36.58333333,17.58333333,10.66666667,0.017625,0.029,0.2875,0.004166667,16.33333333,43,18.91666667,9.583333333,0.021541667,0.025791667,0.404166667,0.003041667,17.54166667,38.58333333,18.16666667,9.5,0.018041667,0.026333333,0.341666667,0.003583333,16.91666667,38.20833333,93,145,57,29,11,4,110800,139,797.1223022
2014-09-19,26.5,13.04166667,0.017666667,0.040666667,0.441666667,0.004458333,24.54166667,51.125,25.20833333,15.45833333,0.017666667,0.039416667,0.308333333,0.005583333,23.41666667,56.33333333,27.33333333,10.875,0.015,0.049083333,0.375,0.004125,25.25,43.45833333,25.54166667,12.91666667,0.019166667,0.0335,0.375,0.004708333,23.625,50.375,29.16666667,14.25,0.013916667,0.024625,0.408333333,0.002541667,27,53.75,27.95833333,10.45833333,0.023666667,0.038916667,0.6125,0.003541667,25.83333333,42.41666667,26,14.25,0.017541667,0.040458333,0.4125,0.003,23.91666667,53.75,25.66666667,11.66666667,0.022708333,0.033125,0.420833333,0.004833333,23.79166667,44,23.08333333,12.875,0.01425,0.034041667,0.395833333,0.003375,21.375,47.91666667,25.08333333,10.45833333,0.01575,0.035166667,0.325,0.004875,23.375,42.375,24.75,13.625,0.019916667,0.057083333,0.458333333,0.004875,22.95833333,52.08333333,24.83333333,10.125,0.017833333,0.038125,0.320833333,0.005,22.91666667,41.41666667,25.29166667,12,0.019083333,0.06275,0.454166667,0.003916667,23.5,46.875,25.25,9.541666667,0.0195,0.03875,0.408333333,0.003916667,23.375,38.41666667,31.70833333,15.16666667,0.018083333,0.043416667,0.520833333,0.004208333,29.29166667,56.08333333,27.66666667,15.66666667,0.0195,0.045041667,0.479166667,0.005958333,25.54166667,57.79166667,28.5,15.16666667,0.017958333,0.046958333,0.479166667,0.005833333,26.41666667,56.5,29.70833333,13.95833333,0.016166667,0.037333333,0.529166667,0.004458333,27.45833333,52.95833333,23.45833333,12.91666667,0.013291667,0.038625,0.445833333,0.006041667,21.75,49.66666667,27.41666667,14.875,0.022416667,0.037208333,0.575,0.004291667,25.375,55.375,24.375,12.45833333,0.016166667,0.041833333,0.391666667,0.007291667,22.58333333,48.75,30.83333333,14.33333333,0.014333333,0.048,0.566666667,0.004458333,28.04166667,51.5,26.16666667,12.875,0.016333333,0.036375,0.4375,0.004125,24.16666667,50.20833333,25.29166667,13.91666667,0.019625,0.037541667,0.341666667,0.004833333,23.33333333,52.95833333,25.04166667,13.20833333,0.017041667,0.037166667,0.5125,0.0035,23.16666667,51.125,27.20833333,12.5,0.016125,0.039958333,0.454166667,0.004041667,25.25,49,97,168,90,30,17,3,192800,172,1120.930233
